Date,Country,Cases,Deaths,Population
2020-06-08,Sweden,677,38,10327589
2020-06-07,Sweden,462,33,10327589
2020-06-06,Sweden,780,29,10327589
2020-06-05,Sweden,1146,37,10327589
2020-06-04,Sweden,1039,44,10327589
2020-06-03,Sweden,1046,28,10327589
2020-06-02,Sweden,900,36,10327589
2020-06-01,Sweden,648,39,10327589
2020-05-31,Sweden,265,46,10327589
2020-05-30,Sweden,432,38,10327589
2020-05-29,Sweden,773,40,10327589
2020-05-28,Sweden,774,40,10327589
2020-05-27,Sweden,800,38,10327589
2020-05-26,Sweden,746,28,10327589
2020-05-25,Sweden,490,42,10327589
2020-05-24,Sweden,210,44,10327589
2020-05-23,Sweden,403,55,10327589
2020-05-22,Sweden,532,56,10327589
2020-05-21,Sweden,610,53,10327589
2020-05-20,Sweden,808,52,10327589
2020-05-19,Sweden,666,41,10327589
2020-05-18,Sweden,430,59,10327589
2020-05-17,Sweden,259,52,10327589
2020-05-16,Sweden,358,48,10327589
2020-05-15,Sweden,688,58,10327589
2020-05-14,Sweden,657,46,10327589
2020-05-13,Sweden,698,50,10327589
2020-05-12,Sweden,754,61,10327589
2020-05-11,Sweden,455,65,10327589
2020-05-10,Sweden,279,73,10327589
2020-05-09,Sweden,509,68,10327589
2020-05-08,Sweden,701,60,10327589
2020-05-07,Sweden,785,80,10327589
2020-05-06,Sweden,745,73,10327589
2020-05-05,Sweden,657,72,10327589
2020-05-04,Sweden,477,83,10327589
2020-05-03,Sweden,261,75,10327589
2020-05-02,Sweden,299,72,10327589
2020-05-01,Sweden,532,78,10327589
2020-04-30,Sweden,636,78,10327589
2020-04-29,Sweden,799,83,10327589
2020-04-28,Sweden,742,83,10327589
2020-04-27,Sweden,563,74,10327589
2020-04-26,Sweden,300,74,10327589
2020-04-25,Sweden,473,73,10327589
2020-04-24,Sweden,781,89,10327589
2020-04-23,Sweden,758,86,10327589
2020-04-22,Sweden,723,77,10327589
2020-04-21,Sweden,707,62,10327589
2020-04-20,Sweden,461,85,10327589
2020-04-19,Sweden,388,87,10327589
2020-04-18,Sweden,532,86,10327589
2020-04-17,Sweden,689,83,10327589
2020-04-16,Sweden,623,111,10327589
2020-04-15,Sweden,604,115,10327589
2020-04-14,Sweden,479,91,10327589
2020-04-13,Sweden,437,84,10327589
2020-04-12,Sweden,464,97,10327589
2020-04-11,Sweden,395,102,10327589
2020-04-10,Sweden,454,90,10327589
2020-04-09,Sweden,645,86,10327589
2020-04-08,Sweden,654,115,10327589
2020-04-07,Sweden,739,84,10327589
2020-04-06,Sweden,389,90,10327589
2020-04-05,Sweden,340,85,10327589
2020-04-04,Sweden,357,70,10327589
2020-04-03,Sweden,602,80,10327589
2020-04-02,Sweden,554,70,10327589
2020-04-01,Sweden,486,53,10327589
2020-03-31,Sweden,474,48,10327589
2020-03-30,Sweden,416,45,10327589
2020-03-29,Sweden,280,38,10327589
2020-03-28,Sweden,300,35,10327589
2020-03-27,Sweden,365,32,10327589
2020-03-26,Sweden,286,31,10327589
2020-03-25,Sweden,314,22,10327589
2020-03-24,Sweden,230,21,10327589
2020-03-23,Sweden,182,11,10327589
2020-03-22,Sweden,118,11,10327589
2020-03-21,Sweden,136,8,10327589
2020-03-20,Sweden,180,9,10327589
2020-03-19,Sweden,143,7,10327589
2020-03-18,Sweden,145,6,10327589
2020-03-17,Sweden,119,1,10327589
2020-03-16,Sweden,83,2,10327589
2020-03-15,Sweden,69,2,10327589
2020-03-14,Sweden,71,1,10327589
2020-03-13,Sweden,152,1,10327589
2020-03-12,Sweden,151,0,10327589
2020-03-11,Sweden,196,1,10327589
2020-03-10,Sweden,98,0,10327589
2020-03-09,Sweden,101,0,10327589
2020-03-08,Sweden,46,0,10327589
2020-03-07,Sweden,33,0,10327589
2020-03-06,Sweden,59,0,10327589
2020-03-05,Sweden,25,0,10327589
2020-03-04,Sweden,30,0,10327589
2020-03-03,Sweden,13,0,10327589
2020-03-02,Sweden,5,0,10327589
2020-03-01,Sweden,0,0,10327589
2020-02-29,Sweden,3,0,10327589
2020-02-28,Sweden,8,0,10327589
2020-02-27,Sweden,1,0,10327589
2020-02-26,Sweden,1,0,10327589
2020-02-25,Sweden,0,0,10327589
2020-02-24,Sweden,0,0,10327589
2020-02-23,Sweden,0,0,10327589
2020-02-22,Sweden,0,0,10327589
2020-02-21,Sweden,0,0,10327589
2020-02-20,Sweden,0,0,10327589
2020-02-19,Sweden,0,0,10327589
2020-02-18,Sweden,0,0,10327589
2020-02-17,Sweden,0,0,10327589
2020-02-16,Sweden,0,0,10327589
2020-02-15,Sweden,0,0,10327589
2020-02-14,Sweden,0,0,10327589
2020-02-13,Sweden,0,0,10327589
2020-02-12,Sweden,0,0,10327589
2020-02-11,Sweden,0,0,10327589
2020-02-10,Sweden,0,0,10327589
2020-02-09,Sweden,0,0,10327589
2020-02-08,Sweden,0,0,10327589
2020-02-07,Sweden,0,0,10327589
2020-02-06,Sweden,0,0,10327589
2020-02-05,Sweden,0,0,10327589
2020-02-04,Sweden,1,0,10327589
